"Carrier Group","Delivery Type","Segment","Sms Relay","Sms Phone Number","Date","MonthYear","Quarter","Week","Sent","Delivered","Clicks","Unique Clicks","Clicks to Sent Rate","Unique Clicks to Sent Rate","Unsubscribes","Unique Unsubscribes","Bounces","Refusals","Revenue","RPS","Complaints","Unique Complaints"
"Unknown","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","68","67","127","68","186.7647","100.0000","0","0","0","0","1.3772000000000002","0.02025294117647059","0","0"
"Unknown","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","20","20","37","20","185.0000","100.0000","0","0","0","0","0.2263","0.011315","0","0"
"Unknown","SmsCampaign","Clicker","Volt Relay US","20407","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","17","17","34","17","200.0000","100.0000","0","0","0","0","0.2","0.011764705882352941","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","96","96","14","13","14.5833","13.5417","0","0","0","0","0.199","0.002072916666666667","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","90","90","8","7","8.8889","7.7778","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","58","58","6","5","10.3448","8.6207","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","46","46","3","2","6.5217","4.3478","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","63","63","4","4","6.3492","6.3492","0","0","0","0","0.5645","0.00896031746031746","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","52","52","4","4","7.6923","7.6923","0","0","0","0","0.35","0.00673076923076923","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","29","29","7","7","24.1379","24.1379","0","0","0","0","0.37","0.012758620689655172","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","44","44","9","5","20.4545","11.3636","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","56","56","1","1","1.7857","1.7857","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","66","66","6","6","9.0909","9.0909","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","83","83","10","9","12.0482","10.8434","0","0","0","0","1.2647000000000002","0.015237349397590364","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","95","95","14","10","14.7368","10.5263","0","0","1","0","0.7617","0.008017894736842106","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","118","118","13","12","11.0169","10.1695","0","0","0","0","0.9306000000000001","0.007886440677966103","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","126","126","19","18","15.0794","14.2857","0","0","0","0","2.4168000000000003","0.019180952380952382","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546961","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","109","109","8","7","7.3394","6.4220","0","0","0","0","0.6255","0.005738532110091742","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","87","87","4","4","4.5977","4.5977","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","101","101","13","10","12.8713","9.9010","0","0","0","0","0.3107","0.003076237623762376","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","52","52","6","5","11.5385","9.6154","0","0","0","0","1.742","0.0335","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","59","59","6","4","10.1695","6.7797","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","56","56","4","4","7.1429","7.1429","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","49","49","1","1","2.0408","2.0408","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","32","32","2","2","6.2500","6.2500","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","50","50","5","5","10.0000","10.0000","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","55","55","6","6","10.9091","10.9091","0","0","0","0","0.17","0.003090909090909091","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","56","56","7","7","12.5000","12.5000","0","0","0","0","0.6255999999999999","0.01117142857142857","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","71","71","9","7","12.6761","9.8592","0","0","0","0","1.7124000000000001","0.024118309859154932","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","89","89","7","6","7.8652","6.7416","0","0","0","0","0.2917","0.0032775280898876408","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","87","86","10","9","11.4943","10.3448","0","0","0","0","0.59","0.006781609195402299","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","126","126","14","13","11.1111","10.3175","0","0","0","0","0.4058","0.0032206349206349207","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546963","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","100","100","19","15","19.0000","15.0000","0","0","0","0","2.3078000000000003","0.023078","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","100","100","15","12","15.0000","12.0000","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","83","83","11","9","13.2530","10.8434","0","0","0","0","0.5700000000000001","0.006867469879518073","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","62","62","4","3","6.4516","4.8387","0","0","0","0","0.3523","0.005682258064516129","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","42","42","2","2","4.7619","4.7619","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","46","46","8","4","17.3913","8.6957","0","0","0","0","1.1575","0.025163043478260868","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","53","53","5","4","9.4340","7.5472","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","35","35","5","5","14.2857","14.2857","0","0","0","0","0.92","0.026285714285714287","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","41","41","8","8","19.5122","19.5122","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","47","47","9","8","19.1489","17.0213","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","49","49","8","7","16.3265","14.2857","0","0","0","0","0.3623","0.007393877551020408","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","64","64","4","4","6.2500","6.2500","0","0","0","0","0.35","0.00546875","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","93","93","9","5","9.6774","5.3763","0","0","0","0","2.0016","0.02152258064516129","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","115","115","16","13","13.9130","11.3043","0","0","0","0","2.5425","0.022108695652173913","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","107","107","11","9","10.2804","8.4112","0","0","0","0","0.2","0.001869158878504673","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546966","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","107","106","11","11","10.2804","10.2804","0","0","0","0","0.47000000000000003","0.004392523364485982","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","92","92","12","8","13.0435","8.6957","0","0","0","0","0.4","0.004347826086956522","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-09","Feb, 2026","Q1, 2026","Week 07, 2026","89","89","6","6","6.7416","6.7416","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-08","Feb, 2026","Q1, 2026","Week 06, 2026","64","64","6","6","9.3750","9.3750","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-07","Feb, 2026","Q1, 2026","Week 06, 2026","48","48","4","3","8.3333","6.2500","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-06","Feb, 2026","Q1, 2026","Week 06, 2026","60","60","6","6","10.0000","10.0000","0","0","0","0","0.66","0.011000000000000001","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","64","64","4","4","6.2500","6.2500","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","30","30","6","5","20.0000","16.6667","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","47","47","4","4","8.5106","8.5106","0","0","1","0","1.1479","0.024423404255319147","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","44","44","2","2","4.5455","4.5455","0","0","0","0","0.693","0.01575","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","88","88","15","12","17.0455","13.6364","0","0","0","0","1.6803","0.01909431818181818","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","83","83","7","7","8.4337","8.4337","0","0","0","0","1.2784","0.015402409638554217","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","102","102","10","9","9.8039","8.8235","0","0","0","0","0.2","0.00196078431372549","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","107","106","11","10","10.2804","9.3458","0","0","0","0","0.77","0.007196261682242991","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","104","104","8","7","7.6923","6.7308","0","0","0","0","0.5700000000000001","0.005480769230769232","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15122546967","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","131","129","8","8","6.1069","6.1069","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","158","159","20","17","12.6582","10.7595","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","265","265","24","19","9.0566","7.1698","0","0","0","0","0.2583","0.0009747169811320754","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","416","416","44","38","10.5769","9.1346","0","0","0","0","1.5245","0.0036646634615384614","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","386","385","55","44","14.2487","11.3990","0","0","0","0","0.8175000000000001","0.002117875647668394","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","352","351","85","67","24.1477","19.0341","0","0","2","0","0.3471","0.0009860795454545454","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","140","139","6","6","4.2857","4.2857","0","0","1","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","18","18","6","3","33.3333","16.6667","0","0","1","0","0.314","0.017444444444444443","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","10","10","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-04","Feb, 2026","Q1, 2026","Week 06, 2026","41","41","5","5","12.1951","12.1951","0","0","0","0","0.35","0.008536585365853657","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-03","Feb, 2026","Q1, 2026","Week 06, 2026","27","27","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-02","Feb, 2026","Q1, 2026","Week 06, 2026","52","52","5","4","9.6154","7.6923","0","0","0","0","0.5979","0.011498076923076923","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-02-01","Feb, 2026","Q1, 2026","Week 05, 2026","62","62","9","8","14.5161","12.9032","0","0","0","0","3.1086","0.05013870967741935","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-31","Jan, 2026","Q1, 2026","Week 05, 2026","64","64","5","3","7.8125","4.6875","0","0","0","0","0.2331","0.0036421875","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-30","Jan, 2026","Q1, 2026","Week 05, 2026","68","68","8","8","11.7647","11.7647","0","0","0","0","0.37","0.005441176470588235","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-29","Jan, 2026","Q1, 2026","Week 05, 2026","115","115","12","9","10.4348","7.8261","0","0","0","0","0.2","0.0017391304347826088","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-28","Jan, 2026","Q1, 2026","Week 05, 2026","101","101","5","4","4.9505","3.9604","0","0","0","0","0.3374","0.0033405940594059404","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15123250119","2026-01-27","Jan, 2026","Q1, 2026","Week 05, 2026","118","118","14","12","11.8644","10.1695","0","0","0","0","0.5255000000000001","0.004453389830508476","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-16","Feb, 2026","Q1, 2026","Week 08, 2026","163","163","16","12","9.8160","7.3620","0","0","1","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-15","Feb, 2026","Q1, 2026","Week 07, 2026","263","262","36","30","13.6882","11.4068","0","0","1","0","0.17","0.0006463878326996199","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-14","Feb, 2026","Q1, 2026","Week 07, 2026","408","408","36","30","8.8235","7.3529","0","0","1","0","1.3267","0.00325171568627451","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-13","Feb, 2026","Q1, 2026","Week 07, 2026","348","347","47","39","13.5057","11.2069","0","0","0","0","1.9310999999999998","0.005549137931034482","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-12","Feb, 2026","Q1, 2026","Week 07, 2026","359","358","82","66","22.8412","18.3844","0","0","0","0","1.1267","0.003138440111420613","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-11","Feb, 2026","Q1, 2026","Week 07, 2026","137","136","17","15","12.4088","10.9489","0","0","3","0","0.9625999999999999","0.007026277372262773","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-10","Feb, 2026","Q1, 2026","Week 07, 2026","21","21","0","0","0.0000","0.0000","0","0","0","0","0","0","0","0"
"Unknown","SmsCampaign","New Data","Volt Relay US","+15126314484","2026-02-05","Feb, 2026","Q1, 2026","Week 06, 2026","15","15","2","1","13.3333","6.6667","0","0","0","0","0.75","0.05","0","0"
